ID,Cluster,x,y
3267,1,-7.87477868101639,3.88891608428106
3268,1,-7.59944329166453,2.93910676344753
3269,1,-7.65420773131298,2.77132031264047
3270,1,-7.47991384040848,1.85105819490355
3271,1,-7.79390150643879,2.27240610429687
3272,1,-7.2949903948566,4.50638701141424
3273,1,-7.26046874719425,3.82865378470928
3274,1,-7.50087716134687,2.12994495166841
3275,1,-7.47110029686589,2.01534555737056
3276,1,-7.4507161215448,5.15469585086149
3277,1,-7.52159247044297,5.09228765160132
3278,1,-7.19440798617268,1.42204607980218
3279,1,-7.00164190708693,1.27740044767867
3280,1,-8.39993937661746,3.30029780281972
3281,1,-7.76544284247576,2.1505716987678
3282,1,-7.18155954796568,4.4677269693058
3283,1,-6.96966470175525,4.58720280789675
3284,1,-7.71637572124312,3.60474097214699
3285,1,-7.07193189447628,1.2667365575538
3286,1,-6.5739794547658,4.54379971944259
3287,1,-6.63019051127606,5.05716555191033
3288,1,-7.45819487298955,4.90211421234404
3289,1,-7.45997682654749,4.78576492752977
3290,1,-6.90071111750764,1.9539865763633
3291,1,-6.90716464505388,2.00663891962185
3292,1,-8.15948116745755,4.58648911359716
3293,1,-7.44874607157333,1.77967978498955
3294,1,-7.50865373445247,3.88876565718797
3295,1,-7.65986382420081,3.9422338234982
3296,1,-7.87919436308319,1.72374700069108
3297,1,-7.21084771396796,4.04534670301487
3298,1,-8.02000802447976,2.99135654324656
3299,1,-7.9611016736607,2.16562980575795
3300,1,-6.47192535384565,2.55165625929787
3301,1,-6.45743732778733,2.68166298134727
3302,1,-6.17195534906766,3.95818840708887
3303,1,-6.21020902177066,3.99367637566188
3304,1,-5.88546486174922,3.07492359136863
3305,1,-5.86550738987509,3.0609120438859
3306,1,-4.06398192238412,3.38496433428875
3307,1,-3.93847670999017,3.48349804705979
3308,1,-4.14803640712582,3.56701408442337
3309,1,-4.13495998860148,3.43146549052869
3310,1,-4.08630755196383,3.48398148876207
3311,1,-4.59356849625657,3.56372706501199
3312,1,-3.66001005233027,3.72296240127519
3313,1,-2.71205376509948,3.41349023902597
3314,1,-2.46923706971534,3.236861418278
3315,1,-2.42763533432598,3.19936425364333
3316,1,-2.44624695694874,3.21328829046038
3317,1,-2.35128092456482,3.08346187032436
3318,1,-2.57696477933128,3.46769099605986
3319,1,-2.85971004533795,3.74183130921971
3320,1,-2.28371777014789,3.0280266829829
3321,1,-2.83425133363593,3.7183669327379
3322,1,-2.85480415390323,3.72872887023819
3323,1,-2.81708191918067,3.75414327201443
3324,1,-2.40519979047586,3.5857565285796
3325,1,-8.84144282819295,1.10908048422949
3326,1,-7.78080553793709,0.568424770966878
3327,1,-7.8050740160448,0.608800630987542
3328,1,-7.57725102130958,4.69509085733759
3329,1,-7.98772584086496,1.85445714229963
3330,1,-8.05572576268401,1.84572583928932
3331,1,-6.80289717559397,4.30139634703559
3332,1,-7.01035099119903,3.6162271178456
3333,1,-7.50107251496165,3.67008000988455
3334,1,-7.42208486541032,1.24630943082276
3335,1,-7.35281654854887,1.27821917448858
3336,1,-6.67891186938009,3.86037274343615
3337,1,-7.45553401176368,3.1008653532298
3338,1,-7.51835041696269,3.12846463038423
3339,1,-8.08576806434343,4.44025938582151
3340,1,-8.11233772100362,4.44624995825019
3341,1,-8.36288544549109,3.52026610298907
3342,1,-8.51854944489008,3.39034614235534
3343,1,-8.54572128422068,3.35460925878963
3344,1,-6.51339358722779,5.42049174109423
3345,1,-6.50568157014528,5.39705068984221
3346,1,-7.21342662556503,3.19472128475793
3347,1,-7.04945704522381,3.22722132786965
3348,1,-6.70791695845992,4.66649696111073
3349,1,-7.9354160699314,4.29981040738105
3350,1,-8.16958485866459,4.14032799534436
3351,1,-7.38169181827769,3.25539038269371
3352,1,-7.30009402030934,3.10332785179016
3353,1,-8.29825972660056,4.05446158389979
3354,1,-6.45062256378792,5.41859047415041
3355,1,-6.24758872536691,5.40940461074627
3356,1,-6.8227862327147,5.07388526149654
3357,1,-6.74622405161516,4.99220654302067
3358,1,-7.47926130765883,1.68150756920773
3359,1,-7.68714966514705,2.50859621774169
3360,1,-7.07915864436883,3.9919792069267
3361,1,-7.1697189090124,3.80939800693594
3362,1,-7.69608232311593,4.16467640871089
3363,1,-7.72208041447351,4.31830170208747
3364,1,-7.39877874124659,2.23660433193019
3365,1,-7.26110699856454,4.36101595999724
3366,1,-7.65052290510737,4.31960423844044
3367,1,-7.75519613907236,4.30226874014932
3368,1,-7.83942512169597,2.19879595684628
3369,1,-7.90228933915255,2.20716426039641
3370,1,-8.34818393336194,2.53677984134463
3371,1,-7.41440771120352,4.48198058930089
3372,1,-7.33273032275825,4.53592958651461
3373,1,-7.97396229808357,4.15900746752581
3374,1,-7.88539509436354,4.24869221452883
3375,1,-7.01681575517075,2.51477000259938
3376,1,-6.99286961803937,2.60942505360027
3377,1,-8.03105726721248,4.55542584626011
3378,1,-8.04907478065181,4.42646320109669
3379,1,-8.0458638381455,4.31065313263458
3380,1,-7.33150151105855,2.20059021709073
3381,1,-7.34106027373768,2.15137476783102
3382,1,-6.99404514958548,5.29730096876208
3383,1,-7.01222254755678,4.65431135434681
3384,1,-6.96540337498894,1.12556315423495
3385,1,-7.49083835545958,1.91317380169524
3386,1,-7.46769444538109,1.79109029860761
3387,1,-7.59003496655944,2.95452175433119
3388,1,-7.99837067865122,2.93865365200674
3389,1,-7.86134687305142,4.0313223183219
3390,1,-7.77146860434961,3.90283541031176
3391,1,-8.02519249030443,4.05977027401102
3392,1,-7.96523516392805,4.32754079542326
3393,1,-7.15695765475822,3.23334716819836
3394,1,-7.02060917504329,3.33864888065216
3395,1,-7.38457218875047,2.96257187211811
3396,1,-6.85534740035668,1.71817385766989
3397,1,-8.45301002059995,3.95942472396911
3398,1,-7.65222155709685,4.24824385831333
3399,1,-7.35412413739928,2.94986586951472
3400,1,-7.87578158657654,2.98512964228467
3401,1,-6.57079420900906,5.31521536786632
3402,1,-6.55530466432622,5.38053367518383
3403,1,-6.76078301924077,3.27804319778715
3404,1,-6.32287889665704,3.21728639298005
3405,1,-4.03646192023657,3.61533095444997
3406,1,-2.41911175607633,3.18401697743893
3407,1,-2.41902929477045,3.152113986011
3408,1,-2.64942174958666,3.4161720334347
3409,1,-2.79673522219818,3.53452225103501
3410,1,-2.48791536137453,3.25049075403764
3411,1,-3.00514688103217,3.78664193795318
3412,1,-3.0380029957645,3.77653383942454
3413,1,-2.93616013733607,3.75854454869431
3414,1,-3.01757986677386,3.77295936524509
3415,1,-3.50105381766842,4.0330004101272
3416,1,-3.43388334114684,3.99060564233464
3417,1,-3.97451929001167,4.2901530379683
3418,1,-4.2461151627172,4.46983599965797
3419,1,-4.03712180742034,4.16916785639952
3420,1,-4.16288958942317,3.84323404527546
3421,1,-4.18061272259512,3.74650509525266
3422,1,-2.90733336151123,3.84508528718737
3423,1,-8.76972657450586,1.11073615817375
3424,1,-7.88375261783597,0.620700322773266
3425,1,-7.92132208616439,0.620199579272922
3426,1,-6.9874551231498,4.38148416515082
3427,1,-7.29805249626405,2.87842069013107
3428,1,-7.33918689702108,2.56126947615434
3429,1,-7.38228894023277,3.99516583054126
3430,1,-6.69140624158444,4.60800741150636
3431,1,-6.70506522981643,4.61846995324681
3432,1,-6.93975181404866,4.28712626447886
3433,1,-6.79105655150043,4.44296584531512
3434,1,-6.86496949160628,4.53422305489766
3435,1,-7.43610069786249,4.97803543331273
3436,1,-7.03055177320336,2.6772760052832
3437,1,-6.8501708001748,2.49745973531032
3438,1,-6.63247272764558,2.66831836609289
3439,1,-6.69969097946792,2.59579507830136
3440,1,-8.0672880477076,3.79000825550773
3441,1,-8.11948473610884,4.61527850535487
3442,1,-7.80717733084295,2.24686257370596
3443,1,-7.96923252947215,2.54550359616277
3444,1,-7.55243334874986,4.80498006813852
3445,1,-7.33405367852036,4.72392600064566
3446,1,-6.85683619887712,4.53032083644622
3447,1,-7.93769972323843,4.22399675093426
3448,1,-7.945558450374,4.22144159708037
3449,1,-8.46888884621835,3.44510037645021
3450,1,-8.44849264300126,3.37280757734283
3451,1,-7.24733095025331,3.0514088951949
3452,1,-7.24682624523992,3.0612662303788
3453,1,-7.87966723920147,2.64577421858871
3454,1,-6.77668878946562,5.03004787960018
3455,1,-6.79405153290711,4.92865607560814
3456,1,-7.87092601305848,2.42256197297464
3457,1,-7.26790581823296,1.83276530397726
3458,1,-7.33420613838204,1.92003099584609
3459,1,-7.68516021563555,2.81787629751946
3460,1,-7.80650898874626,4.36864157183568
3461,1,-6.57830005180513,5.45121467817439
3462,1,-6.58428524423692,5.41071581644639
3463,1,-7.31418903025733,4.16726388119466
3464,1,-7.33255247245367,4.18971764103366
3465,1,-7.0767739158673,5.39716740594723
3466,1,-7.29739331612828,4.43694187870602
3467,1,-8.00709611771101,2.37290525972948
3468,1,-8.29136795234363,2.4879826247521
3469,1,-8.30239588991788,3.07265162267015
3470,1,-8.20244921504134,4.10735768811986
3471,1,-7.86500740316535,3.95397917329502
3472,1,-7.94646855918043,3.97956210469638
3473,1,-7.56814624484709,3.10037748538185
3474,1,-8.16621672352158,4.04011504369522
3475,1,-7.84450624547044,4.36038651507385
3476,1,-6.97700268031523,4.94792946600519
3477,1,-6.9784212916701,5.06042311569087
3478,1,-7.46910806788265,4.89606356928469
3479,1,-8.1338364664689,4.25167433250741
3480,1,-7.00565647979312,5.29506016896694
3481,1,-7.00332700006386,5.25576617517655
3482,1,-8.08297381079415,3.80790624203316
3483,1,-7.33038973268834,1.72395585185882
3484,1,-6.92992756394395,1.14536070209013
3485,1,-6.95990422500826,1.15277542620983
3486,1,-7.31290347493616,2.01396869361372
3487,1,-7.93796156645393,4.31171033335866
3488,1,-6.97082537998896,5.18604937059251
3489,1,-6.79063531684213,4.98953139684925
3490,1,-7.81356994980842,3.81761258186922
3491,1,-7.64782134438298,3.23719251118448
3492,1,-7.59070328020846,3.25571045040391
3493,1,-6.92547306049961,1.65978355814847
3494,1,-6.89305444734505,1.60961102862888
3495,1,-8.29821686725293,4.05451366393245
3496,1,-6.79985503048457,4.90408985883731
3497,1,-6.59367184084566,5.26734320315198
3498,1,-6.72668546693593,4.04089647494019
3499,1,-7.52796450172484,3.74991267010175
3500,1,-7.20243526247391,5.24922333176195
3501,1,-6.88499578986166,2.91327015248401
3502,1,-6.88977747654853,2.84051116700932
3503,1,-7.87347065562998,2.8271989367184
3504,1,-7.50757874927283,1.83482674730169
3505,1,-4.24274630070523,3.62302666280227
3506,1,-4.20468985956605,3.81292029382839
3507,1,-4.39643397515187,3.90004772016457
3508,1,-3.95105395761237,3.70309265601105
3509,1,-3.72820004259061,3.80033217545729
3510,1,-3.6228904250767,3.76294913311987
3511,1,-3.43594170399953,3.8274809390846
3512,1,-4.09125773036832,3.85473204235793
3513,1,-3.37899602957314,3.90473864759893
3514,1,-3.77492459568349,3.80978788424344
3515,1,-3.71942023949536,3.84706564828657
3516,1,-4.36085978861259,4.51568383204442
3517,1,-4.32456058023801,4.51703857696447
3518,1,-4.5277187420349,3.32516350066148
3519,1,-3.8457391196701,3.7680818647968
3520,1,-3.86114396226528,3.80227701379967
3521,1,-3.81003574409746,4.09464538084869
3522,1,-2.51850083616671,3.51595105421054
3523,1,-2.40028008489735,3.60748443648889
3524,1,-2.43680951888612,3.60324313703452
3525,1,-2.51026964443738,3.57882225848649
3526,1,-3.25438632948491,3.81402998551657
3527,1,-2.98058769644406,3.81673668585778
3528,1,-2.6475504172231,3.78167472956145
3529,1,-2.38401717596895,3.74925411785632
3530,1,-2.39771715568441,3.85560004500562
3531,1,-7.58554850273454,-0.985276122380712
3532,1,-7.38139503965676,-2.92854259473832
3533,1,-7.72533180863308,1.40500129635559
3534,1,-7.73799213952788,1.51264896893985
3535,1,-6.76165445705052,3.4569347651137
3536,1,-7.75894076583462,2.96744540986506
3537,1,-7.61499680509745,2.82721092584535
3538,1,-6.37641627200698,5.39014524915163
3539,1,-6.28266284768428,5.40442407360588
3540,1,-6.97278456342046,5.29901997019281
3541,1,-7.00761969788859,0.968464180957171
3542,1,-7.0968644704847,5.38899422101891
3543,1,-7.54568081002949,5.02840057501789
3544,1,-7.67586466896646,4.92299837120935
3545,1,-7.92492411869452,2.95620762817106
3546,1,-6.70415393094242,2.57635954211105
3547,1,-6.69041449860203,4.64356124934571
3548,1,-6.6134223794365,4.83378465126232
3549,1,-7.84733519907511,2.67018410056398
3550,1,-7.91876426272481,2.73890414375003
3551,1,-7.67206491380008,4.00292660980127
3552,1,-7.68573049659431,3.46733862659265
3553,1,-8.04061639203984,3.52018294541344
3554,1,-8.12564362309646,3.68501157562014
3555,1,-7.88094916980466,2.49795296125689
3556,1,-7.96750887888044,2.89913467874919
3557,1,-8.529842121128,3.44522045461113
3558,1,-8.27680551186138,2.56543655167587
3559,1,-7.77809145574967,2.70470874072461
3560,1,-7.92150431910967,2.35201821408564
3561,1,-7.82503188827757,2.33382257883914
3562,1,-7.58515897995463,2.93267599779295
3563,1,-7.57166529526918,2.94674189512274
3564,1,-7.82627914340568,3.26671733045734
3565,1,-7.88906187959821,3.10960322142845
3566,1,-7.89806559530032,3.59461570589884
3567,1,-7.96589206409985,3.55012326428275
3568,1,-8.41001918604789,2.60353796587645
3569,1,-6.57261468553535,5.4197033368399
3570,1,-6.7441491307015,5.02412966510663
3571,1,-7.36010697840077,3.46009394800337
3572,1,-7.07582074470878,1.71884745833244
3573,1,-7.14385687476069,1.75310736273116
3574,1,-7.27335935749985,2.57161251891668
3575,1,-7.23521703198985,2.57393106538506
3576,1,-7.42126821597773,2.56839128889152
3577,1,-6.5348378537467,4.70664650083702
3578,1,-6.51454485780085,4.66136897636588
3579,1,-6.55049845819804,4.64831815778867
3580,1,-6.92457908090196,1.21878614866642
3581,1,-6.87104570327528,1.15552142816263
3582,1,-8.33771538332549,2.5898768993848
3583,1,-8.25397405893936,2.41336527878794
3584,1,-6.82574266417266,5.36832391203872
3585,1,-6.79207148679338,5.26086080266262
3586,1,-7.17487399668513,4.99643964867413
3587,1,-8.17388232928815,4.39391097000995
3588,1,-8.03998450243738,3.93917758294978
3589,1,-8.14480381338115,3.93495379264678
3590,1,-7.07566665006366,1.29223206345358
3591,1,-7.07143585323019,1.3124754725899
3592,1,-8.03725130405796,3.70335938730287
3593,1,-7.34214695355361,1.90049780322004
3594,1,-7.33092186867621,2.02441919561191
3595,1,-7.98556212118476,3.01672487671695
3596,1,-6.99383407969781,1.73406993073562
3597,1,-6.91555010958285,1.75880442606508
3598,1,-7.25125182741368,1.75373036440789
3599,1,-7.26009041875194,1.74139474703809
3600,1,-6.75880232525312,5.20374622366815
3601,1,-6.62260385758678,4.05167417865405
3602,1,-6.91390272441922,1.47585838994213
3603,1,-7.44490420486762,3.41699961151479
3604,1,-7.47197251169373,3.19164304060808
3605,1,-7.47137384105879,3.36036855514929
3606,1,-7.77203842690019,3.41962275578404
3607,1,-7.86131599773598,3.43763640571095
3608,1,-8.12786806062885,3.91281638931011
3609,1,-7.22718645437097,2.01120015160862
3610,1,-7.26555486054292,2.01306388396429
3611,1,-6.51107284945509,4.67290631622005
3612,1,-6.50213742476112,4.65507603682305
3613,1,-7.42252947059251,3.00134615196244
3614,1,-7.48019697888912,3.11687247438002
3615,1,-7.38814102738523,2.9401118988467
3616,1,-7.42014509564698,3.19179176578243
3617,1,-8.12896982260188,3.79060321084171
3618,1,-4.29921116600829,3.99206143097767
3619,1,-4.25903171534274,3.85462555094375
3620,1,-4.52223560495263,3.47409109036406
3621,1,-4.6349897718498,3.68833593265858
3622,1,-4.23631680536392,3.86524148737916
3623,1,-3.98179770096095,4.16215542766791
3624,1,-4.10520009844326,4.3398457604005
3625,1,-4.33766188106286,4.46199063560147
3626,1,-3.83629906001982,3.76938639019924
3627,1,-3.68135974315859,3.78057321724802
3628,1,-3.4219079206026,3.90943285086303
3629,1,-3.56811031027213,3.80371873312593
3630,1,-4.47745753905226,4.55183632216965
3631,1,-4.4684804286996,4.54740165873412
3632,1,-4.2043193552622,4.32843027160677
3633,1,-3.92878117785492,4.07013794454182
3634,1,-4.24987865952198,4.39556231870555
3635,1,-4.24966853592687,4.43381642501675
3636,1,-3.81106571077922,4.10378956398842
3637,1,-4.01490670726033,4.18134937756287
3638,1,-3.96729243058141,4.16006276591143
3639,1,-3.90990730278695,4.24788542275749
3640,1,-4.07759060665906,3.97304064498829
3641,1,-3.96574256716235,4.17183646453485
3642,1,-3.92791562516568,4.17585601920651
3643,1,-3.98299032093019,3.5850320461561
3644,1,-3.78104956041584,3.935246339775
3645,1,-3.81386442986934,3.94817846595354
3646,1,-4.15985420575171,4.29066438622615
3647,1,-3.45885840817098,3.83681801072242
3648,1,-3.1028339512533,3.59947414721815
3649,1,-2.74320919666953,3.5155572362887
3650,1,-3.22147921255091,4.0078065596724
3651,1,-2.36455314707247,3.72286202298395
3652,1,-2.27806091696812,3.70416202255219
3653,1,-2.26707342700554,3.69174365914562
3654,1,-2.16706391866809,3.6784522903931
3655,1,-6.39108968740728,4.20012417846899
3656,1,-7.79767972851948,1.05423399344701
3657,1,-7.84427711525023,1.02467358133205
3658,1,-7.83135651925841,-1.51876032967827
3659,1,-6.90270003242364,3.50136091925709
3660,1,-6.72588227269424,3.38720211159138
3661,1,-6.95137890934377,1.34886952233581
3662,1,-6.83142166467767,1.46514735537782
3663,1,-7.02855704455178,1.01169472354632
3664,1,-7.02714863350851,0.994862061891516
3665,1,-7.4754919325071,1.88298938897302
3666,1,-6.85086760877079,5.14129649004444
3667,1,-6.87319231345587,5.13731197610464
3668,1,-7.66215492460947,4.72101979281693
3669,1,-7.38000581028579,1.43182941476714
3670,1,-7.431827658361,1.26580226373638
3671,1,-6.6772542715153,4.69807203147478
3672,1,-6.69603093998612,4.6936233818653
3673,1,-7.53277462753016,1.83958803955162
3674,1,-7.30049148427621,4.75976261357024
3675,1,-7.1760345556225,4.98611507493582
3676,1,-7.04515499802271,4.23633088056467
3677,1,-7.51487491603689,4.65211570822087
3678,1,-7.89723757548661,2.4915235040371
3679,1,-7.61694688498135,2.25034458942353
3680,1,-7.81606095567143,4.37224930717155
3681,1,-7.79708937312115,4.29882760160811
3682,1,-7.43488082803126,3.15527092968686
3683,1,-7.22667077376941,5.18244964821817
3684,1,-7.20384302806835,5.02841366616744
3685,1,-7.30271493602173,3.9606876928944
3686,1,-7.59449712503966,3.59209778214472
3687,1,-6.91646914311731,5.26959560981635
3688,1,-6.93840820147232,5.28482341272525
3689,1,-7.92297905326227,3.44866072140734
3690,1,-7.8266780922191,3.52339732581923
3691,1,-7.69998551470059,3.25213962669394
3692,1,-7.04730353298121,1.09862925955453
3693,1,-7.71068864725398,2.03905298291153
3694,1,-7.43498336311621,3.2217790431889
3695,1,-7.36425184412648,3.23334647043409
3696,1,-7.33907252758876,3.00793529685059
3697,1,-7.35755640385017,3.01575925394188
3698,1,-7.37672480557026,2.12230375306158
3699,1,-7.48041712663526,1.92087932756399
3700,1,-6.62944902362989,3.04668275516578
3701,1,-6.48807858287749,4.52051649636772
3702,1,-6.63585392987247,4.96898495466808
3703,1,-7.86640880320641,1.76277093009991
3704,1,-6.8993605762996,1.60320362707344
3705,1,-6.86859500648492,1.63449980906689
3706,1,-8.04678182049012,2.17748250473825
3707,1,-8.068047926123,2.10502971831235
3708,1,-6.75983551945391,5.34471447336398
3709,1,-6.80528741088358,5.31274094573105
3710,1,-6.54394035070139,5.47891914103008
3711,1,-6.58226905194642,5.38832706575884
3712,1,-7.51037057421506,3.71810962756578
3713,1,-7.72592953388259,2.30168130451939
3714,1,-7.93347254916882,2.97339337476984
3715,1,-6.66319087907138,5.157868086667
3716,1,-6.74971260519896,5.21127025995968
3717,1,-7.79374526305857,4.37402365261063
3718,1,-6.72466740642226,3.4855624211695
3719,1,-6.65897480059332,3.45338592776152
3720,1,-7.64719999659403,3.78354997752534
3721,1,-7.69826227468393,4.58405404688241
3722,1,-7.21041074561908,1.39256022419118
3723,1,-7.26738641735748,1.43837376892346
3724,1,-6.67886597710967,2.84890642576127
3725,1,-6.76687035255648,2.84299948373719
3726,1,-6.86590545849849,1.63419249120399
3727,1,-6.90568668047437,0.866084590060065
3728,1,-6.91017677278999,0.813858415001893
3729,1,-7.74567355020657,3.3742910738387
3730,1,-7.88245368843793,3.22984466463297
3731,1,-7.95331662106509,3.19281470784637
3732,1,-7.87223173869556,2.96992583599387
3733,1,-7.00408077435198,1.24977456272162
3734,1,-7.04904943382093,1.29565328027401
3735,1,-6.48856292761273,4.64774678174333
3736,1,-6.51007778863176,4.6267987945352
3737,1,-8.24944446073555,4.12590584221675
3738,1,-6.68389250994942,5.08814005784933
3739,1,-6.6441733679443,5.01047947850589
3740,1,-7.22108999297406,2.08263151486312
3741,1,-8.25764956742467,3.05070554849388
3742,1,-8.27000451287513,3.12663147663484
3743,1,-6.47194309923473,2.70680586883279
3744,1,-6.47522783940798,2.6837896502404
3745,1,-5.83929147487659,3.0389060431969
3746,1,-8.06973743569863,4.25587585188273
3747,1,-4.68287527920479,4.53985279919264
3748,1,-4.76421216046682,4.56035655639582
3749,1,-5.23295358786499,4.17579201320739
3750,1,-6.96053665860105,0.9289167132792
3751,1,-6.58868161243127,1.84835170347005
3752,1,-6.60584527731552,1.9081094153342
3753,1,-3.95112818841601,3.74785101220752
3754,1,-3.94748684921058,3.81782854700083
3755,1,-4.13318488872653,3.99710696458077
3756,1,-4.08055260777019,4.02858515366128
3757,1,-4.09873857022747,4.04774115564672
3758,1,-4.42702585030461,3.83915515941301
3759,1,-3.90763026442778,3.76123211642143
3760,1,-3.93773341648945,2.84191192664463
3761,1,-4.23390976069865,3.86380586399255
3762,1,-4.12260506341969,3.93410539227646
3763,1,-4.02649707299208,4.23035192024095
3764,1,-3.84896058415079,3.4887349026926
3765,1,-3.83138641499711,3.89857576489259
3766,1,-3.98637988626232,4.18518815853661
3767,1,-4.06157424322515,3.39828145479293
3768,1,-3.67052966086802,3.08378277645541
3769,1,-3.88086512896666,3.19441454665403
3770,1,-4.54377157066883,3.81028485033026
3771,1,-4.19300227974192,3.51127396167661
3772,1,-3.83014514725658,2.88352709540994
3773,1,-4.56228893754058,4.41040881753404
3774,1,-4.52616078347966,4.43898658779773
3775,1,-4.63743167414411,3.66284060924542
3776,1,-4.17666602818041,3.57351649400477
3777,1,-4.17385892207608,3.67631384329493
3778,1,-4.10550411046286,3.04016231897743
3779,1,-4.13273476840371,2.99798228002905
3780,1,-3.54376728565286,3.31687710533604
3781,1,-3.74713349408536,3.46773980808258
3782,1,-4.01757496010023,3.61062640210946
3783,1,-3.44284684921483,3.82041942261026
3784,1,-8.47512245337696,0.253962876008201
3785,1,-8.43345401404597,0.25643541028549
3786,1,-8.56731284785407,-0.482955854995726
3787,1,-8.87755663334502,-0.563613111558261
3788,1,-7.90187551051137,0.543385850827341
3789,1,-7.10976917267931,1.29944473161907
3790,1,-7.99864021667507,2.25833601030606
3791,1,-7.9206076956468,2.33417520869111
3792,1,-8.01583371810071,1.75832081220953
3793,1,-7.03744059354571,4.08382523829626
3794,1,-7.00645091244032,4.22347315783942
3795,1,-8.17305973099826,3.98861970568293
3796,1,-7.45803475461057,4.89313553719236
3797,1,-7.43209840425405,4.93422972603842
3798,1,-7.69713300120697,4.2845844680071
3799,1,-6.47789081727618,5.35679757686705
3800,1,-6.60377590265024,4.54077786492623
3801,1,-7.06220859542515,2.86216283678388
3802,1,-7.46377150660263,2.09794776995272
3803,1,-7.10819747233657,3.60319422347303
3804,1,-7.16176920286531,2.594945076504
3805,1,-6.9154125091153,3.7471382251841
3806,1,-6.92825696523498,3.86510446204708
3807,1,-6.66901800759623,5.00391515509854
3808,1,-6.63804967482874,4.82478208554696
3809,1,-7.14474389539759,2.19436603578533
3810,1,-6.99220531415904,2.50284377083516
3811,1,-7.05397724635905,2.57980155980068
3812,1,-7.53300822773691,2.79190540559518
3813,1,-6.84965437242371,2.33720774736954
3814,1,-6.98261364885251,3.97172152130817
3815,1,-8.06513539760406,4.74234414847653
3816,1,-7.22241075577287,2.60847546823026
3817,1,-7.19674845345225,2.60920141859589
3818,1,-8.16825968337709,4.53043906801903
3819,1,-8.37090569951476,2.65909136894536
3820,1,-8.12848044717649,2.09593863485614
3821,1,-7.02589352716558,1.2484976816928
3822,1,-7.02105722519899,3.33388762559138
3823,1,-7.21594530191398,3.39642599325371
3824,1,-7.42921036238533,4.65871745677022
3825,1,-7.47430201341151,3.23338855888404
3826,1,-8.20805846497489,4.29529658108062
3827,1,-7.96260010756499,4.81734344622215
3828,1,-7.31581537655309,3.86682031758072
3829,1,-7.89835429917554,2.7984517314343
3830,1,-7.679883652615,4.44572472128337
3831,1,-7.6338473763414,4.46880866914942
3832,1,-8.20417364497464,3.04549086432826
3833,1,-6.93106926692571,1.621003862045
3834,1,-6.9277653794447,1.63255526228451
3835,1,-8.47204902911643,3.46476142435747
3836,1,-8.11715572198148,2.95015900380918
3837,1,-8.13489778541784,2.95163991185327
3838,1,-6.91569716751759,3.21283824856144
3839,1,-8.07700898185796,2.9711165993245
3840,1,-7.90142367420575,2.19190730526196
3841,1,-7.34300844996472,1.63723196956148
3842,1,-8.18028266155251,3.33668897828634
3843,1,-8.08458547413692,3.49878278874994
3844,1,-8.11471002028638,3.52560143040974
3845,1,-6.81673283544251,2.74519736781441
3846,1,-6.78673227296753,2.78885426184452
3847,1,-8.47586461002159,3.40231924216092
3848,1,-7.1114153140935,3.22555604620429
3849,1,-7.32848186375906,4.612752196362
3850,1,-7.46392786422806,4.58864508132983
3851,1,-7.77681154177934,1.64456499642089
3852,1,-6.52533425975788,2.76071763198862
3853,1,-6.5233116232205,2.73881123127746
3854,1,-7.43417253693314,1.85085326739764
3855,1,-6.95415458168395,1.0362523646222
3856,1,-6.96878992885585,1.1524266849285
3857,1,-6.88188207173126,1.53901702196391
3858,1,-6.93762735739135,1.42038921759435
3859,1,-6.97843002734968,1.26677406333247
3860,1,-7.67699954583548,2.32778484151553
3861,1,-6.90541719052956,2.83261945513704
3862,1,-6.93056094847835,2.8386966045003
3863,1,-8.03458550382902,3.73508557851183
3864,1,-7.56825900092364,3.81200332397603
3865,1,-6.56491256120659,5.28014914571222
3866,1,-6.63005244985958,4.91285253274429
3867,1,-7.12716715457846,2.219779916112
3868,1,-7.21319311691181,2.09887520921839
3869,1,-7.006531693413,2.39887603005009
3870,1,-7.63608228980639,4.4808592830408
3871,1,-7.63583105858365,4.99014610951164
3872,1,-6.47341110122819,2.68503605853032
3873,1,-6.48479581091134,2.6946783988694
3874,1,-7.49771006111783,3.26310908582404
3875,1,-7.57461943442892,3.21385409553032
3876,1,-4.51666313306962,3.84341088423464
3877,1,-6.21138586209994,3.47450419343093
3878,1,-6.22538849954285,3.51892563382708
3879,1,-6.97738881358794,0.733289016730858
3880,1,-6.46966274632781,2.10621360899293
3881,1,-6.5063396802502,2.10416564526553
3882,1,-8.13967997472828,4.66460351934199
3883,1,-6.43002822363623,2.64328735372128
3884,1,-6.45142602442189,2.70302643786227
3885,1,-4.72911569164607,3.22184509609321
3886,1,-4.65030830797904,3.31612482416259
3887,1,-6.21875844713699,5.17031096462708
3888,1,-6.38401564049435,5.11384026108731
3889,1,-6.42379374672414,3.43900947149776
3890,1,-4.43105864063198,3.38484347248902
3891,1,-4.71419315044669,3.20549226795137
3892,1,-4.63547304972351,3.27050416287197
3893,1,-3.75353853379269,3.74633171817764
3894,1,-4.27133317796456,3.05627876485574
3895,1,-6.42920196972291,2.62065203021411
3896,1,-5.07218921050943,3.99812903382183
3897,1,-4.49557878424617,3.43656841581633
3898,1,-4.4523197839934,3.41688347120424
3899,1,-4.62274672919269,3.38997601572138
3900,1,-4.56670117477943,3.33226159713638
3901,1,-4.40203045945986,3.87297948122577
3902,1,-4.61247787832314,3.9414980955056
